episode,path_id,avg_lateral_error,max_lateral_error,total_reward,avg_reward
4,6,23.1736452131282,71.49207666669557,-4622.253436811613,-23.111267184058065
4,7,57.59264121255726,108.68928219617564,-11508.295996550942,-57.54147998275471
5,0,106.44767095103096,193.0164649934008,-21276.034352765146,-106.38017176382571
5,1,17.186928110732723,61.281530217483066,-3426.825808744951,-17.134129043724755
5,2,12.603459926842566,27.526331565268283,-2509.5308269570646,-12.547654134785324
5,3,11.04939923790228,36.43258197946364,-2199.069107305946,-10.995345536529731
5,4,23.7377215915246,55.63196303956319,-4734.646639351573,-23.673233196757863
5,5,56.706814920374136,104.85485316309628,-11329.870448857457,-56.64935224428727
5,6,22.45246179786423,48.62982557495498,-4478.970617068622,-22.39485308534311
5,7,29.11961977873992,62.98860896801895,-5812.321481395701,-29.061607406978503
6,0,53.82304665470358,96.8680105223434,-10752.624849187972,-53.76312424593986
6,1,16.09976530979302,60.05082184831262,-3209.0610502586533,-16.045305251293268
6,2,33.009597782620375,93.23612085325531,-6590.436820952158,-32.95218410476079
6,3,11.231968803584328,34.53689828231933,-2235.756438458509,-11.178782192292545
6,4,24.27700608255904,44.16964334764645,-4841.863771851342,-24.209318859256708
6,5,54.87808316928151,107.43626711285732,-10964.71595708956,-54.8235797854478
6,6,39.57745422142536,66.53323927782708,-7905.403897060538,-39.52701948530269
6,7,14.694373554817378,35.62688583954742,-2928.965201018209,-14.644826005091044
7,0,16.210057491187875,59.90132752890776,-3229.743602342123,-16.148718011710613
7,1,47.20586374638775,121.42922344385092,-9430.489986160634,-47.152449930803165
7,2,35.31180569739615,66.92746617331906,-7051.508043207486,-35.25754021603743
7,3,27.266078352715745,65.98866082355579,-5443.648674196978,-27.218243370984894
7,4,28.69679169774349,65.554160841923,-5727.48179202447,-28.637408960122357
7,5,37.14384486110409,74.34118413341982,-7419.227876453559,-37.0961393822678
7,6,64.79289490437476,129.9043403919855,-12948.85107648966,-64.7442553824483
7,7,27.74864074167861,50.14989199771131,-5539.941408848911,-27.699707044244555
8,0,43.16667500174971,86.19135994943542,-8621.268862374965,-43.10634431187483
8,1,35.90904636484437,90.38081525643078,-7172.5485035569,-35.8627425177845
8,2,27.263868111680846,51.66130241640752,-5442.375867738945,-27.211879338694725
8,3,22.93130188882241,69.82569435430409,-4575.485008706838,-22.87742504353419
8,4,16.539569160748044,49.453470846788406,-3296.1686852314983,-16.48084342615749
8,5,47.47793384284081,90.28575361316682,-9484.828115904153,-47.42414057952076
8,6,13.555343343441672,48.76273867663367,-2701.480890748115,-13.507404453740577
8,7,35.83159055222261,66.04118452783463,-7156.383478734397,-35.78191739367198
9,0,63.1072772871792,155.81808671267436,-12609.070864264851,-63.045354321324254
9,1,6.583896329652978,16.71220246210308,-1307.128485868007,-6.535642429340035
9,2,21.067842064455487,46.378843565138204,-4203.684719270067,-21.01842359635033
9,3,7.858520909792625,29.12712157584755,-1562.7396127886109,-7.813698063943053
9,4,38.89383517954003,60.24343382446946,-7768.256182673912,-38.84128091336956
9,5,51.75520946152236,85.57674014353324,-10341.386929182472,-51.70693464591236
9,6,36.5440495923186,79.95429058620064,-7296.978626126498,-36.48489313063249
9,7,24.378818467800844,56.26501814504999,-4866.07750591782,-24.330387529589096
10,0,9.832564635425989,28.429813679090483,-1957.0023278686288,-9.785011639343146
10,1,50.96530338601078,102.4263964250783,-10184.685679680011,-50.92342839840006
10,2,13.650102911017306,29.6307089989841,-2720.486782784031,-13.602433913920157
10,3,11.869690922882416,21.693704524912302,-2366.4219899531445,-11.832109949765725
10,4,14.728825601649143,30.509432975078187,-2935.0868672410334,-14.675434336205166
10,5,19.30240618263533,39.16762713776343,-3852.1636065381854,-19.26081803269093
10,6,20.834126914067696,45.19455516832979,-4157.902777101933,-20.789513885509663
10,7,20.682803868597457,43.943686285934,-4129.009907089291,-20.645049535446457
11,0,7.3712716912998015,25.089054775254905,-1464.9174234597458,-7.324587117298729
11,1,14.7726638379034,22.79214965350637,-2949.7286068923445,-14.748643034461722
11,2,6.259213396516511,17.89911794935095,-1240.9681622711162,-6.204840811355581
11,3,11.144854337249662,26.48710665192111,-2220.5465615116004,-11.102732807558002
11,4,13.971636040743704,45.849448117750974,-2782.1333544726244,-13.910666772363122
11,5,12.78434951325221,32.895175016035495,-2547.0839608712176,-12.735419804356088
11,6,13.965081751368045,38.26991372934867,-2782.226236797744,-13.91113118398872
11,7,8.997567116956953,26.095092413571223,-1789.4287568471048,-8.947143784235523
12,0,4.710697194095022,12.624021543996664,-930.6462249065656,-4.653231124532828
12,1,12.647117256190205,36.44595405416453,-2520.890634156027,-12.604453170780134
12,2,41.212264659181145,65.85016453677369,-8234.157180083299,-41.1707859004165
12,3,3.405567681241448,13.167779644792708,-675.9514897963852,-3.379757448981926
12,4,14.162242707246792,38.65702864698689,-2820.996106166467,-14.104980530832336
12,5,9.752159619812527,37.5583077839103,-1944.1853837248068,-9.720926918624034
12,6,12.000924956482631,28.147577892578354,-2389.717556216554,-11.94858778108277
12,7,43.03880960067367,71.17978887181945,-8596.878287588004,-42.98439143794002
13,0,8.227893528554178,23.017359407286328,-1635.8937951602904,-8.179468975801452
13,1,8.44228372455727,18.43692015878488,-1682.2998396109426,-8.411499198054713
13,2,35.74804991411883,95.30785793355312,-7140.83491494708,-35.7041745747354
13,3,8.892938201902128,22.72087669113787,-1772.2265511186542,-8.861132755593271
13,4,9.612391649161513,23.55020331495633,-1911.614978846774,-9.55807489423387
13,5,9.862712625541633,21.35490164378898,-1966.2317892683693,-9.831158946341846
13,6,10.259154351173118,36.27103187231007,-2042.8875332939829,-10.214437666469914
13,7,17.47437666571593,46.85354479115317,-3485.2572866324317,-17.426286433162158
14,0,5.429214362104176,19.363219340759382,-1074.285598081957,-5.371427990409785
14,1,16.1294927864332,48.181566102829706,-3216.1278312152817,-16.08063915607641
14,2,28.923289772169014,54.00478040060856,-5777.038442915846,-28.885192214579227
14,3,6.975272370130604,16.521487346049046,-1386.358837616189,-6.9317941880809455
14,4,9.133794655862255,31.12780752467361,-1814.4852446693733,-9.072426223346866
14,5,13.812989394844385,42.176355895837055,-2753.896077222788,-13.76948038611394
14,6,5.689136386454508,13.29192025913283,-1129.4748398853158,-5.6473741994265785
14,7,18.113897948566965,42.06720906044412,-3612.33368066762,-18.0616684033381
15,0,5.945211593834208,17.27719922645828,-1178.3220468237294,-5.891610234118647
15,1,24.521025687937342,46.40680193075677,-4261.500951275995,-24.49138477744825
15,2,38.005523203587245,80.5474944030735,-7591.621737586354,-37.95810868793177
15,3,7.366776383534041,20.78589355446712,-1466.0545095988823,-7.330272547994412
15,4,6.466030321979909,18.92381866312195,-1282.5318790151532,-6.412659395075766
15,5,64.99339209433695,128.8532027731242,-12989.311117320762,-64.94655558660381
15,6,8.00527831489205,18.37268749897476,-1592.301759481449,-7.9615087974072445
15,7,7.591021721869413,20.27089841951241,-1508.3747402282725,-7.541873701141363
16,0,6.477706446303422,15.78216264774781,-1283.8243663326975,-6.419121831663488
16,1,11.332845274597716,41.981843061695926,-2256.958334267367,-11.284791671336832
16,2,11.869640345449456,46.298784055715366,-2364.6184705252213,-11.823092352626109
16,3,7.419993906605527,19.67925751104902,-1477.5699294556518,-7.3878496472782595
16,4,7.615644042781635,27.69489709259908,-1510.429389150956,-7.55214694575478
16,5,47.42986294448199,78.18275582362251,-9476.28565628471,-47.38142828142355
16,6,12.704286400041749,40.54483421824268,-2531.7225119465456,-12.658612559732727
16,7,10.35128952114482,25.929625573813063,-2060.332604479318,-10.301663022396587
17,0,4.445228314254362,14.54517604249337,-876.3823896978358,-4.381911948489179
17,1,5.984569496402397,17.216918215840117,-1189.2552793926145,-5.946276396963071
17,2,4.435776225014742,15.13026954082598,-879.3177405749051,-4.396588702874525
17,3,17.852611487814816,49.87260476237312,-3560.781783544027,-17.803908917720136
17,4,12.257779265061814,36.46890089242792,-2440.7035306040684,-12.203517653020342
17,5,4.546253639217282,13.349742457161591,-900.2661700028391,-4.501330850014195
17,6,14.875647773507126,29.18764619839233,-2965.873337814942,-14.829366689074709
17,7,13.525495702669334,35.66449014805219,-2695.0034060661364,-13.475017030330685
18,0,9.270042035313868,29.21425391576337,-1839.8579507671168,-9.199289753835584
18,1,5.164511386510689,11.540345482963165,-1025.04787852369,-5.12523939261845
18,2,10.473741612780266,28.012850931438457,-2085.971358893188,-10.42985679446594
18,3,9.114308671173497,24.554824305127983,-1814.2150140288495,-9.071075070144248
18,4,7.555709305076801,17.086103823386594,-1500.760659685391,-7.503803298426955
18,5,7.552250054427077,19.750857525979903,-1503.515600094662,-7.51757800047331
18,6,23.995536560492383,49.64864356236743,-4787.895321199812,-23.93947660599906
18,7,53.52712850045654,114.46652257410804,-10697.239369429595,-53.48619684714797
19,0,4.9291657505196245,17.72750110161141,-974.5131890386244,-4.872565945193122
19,1,8.517751602955386,41.4054362364587,-1694.3291630168897,-8.471645815084448
19,2,7.753042978335992,22.471196457229524,-1540.8369287450098,-7.704184643725049
19,3,13.418186855701268,41.5687708349955,-2674.296183649813,-13.371480918249068
19,4,15.431017475118017,33.455986100333504,-3073.7629780593466,-15.368814890296733
19,5,10.657450740836932,27.353754242503527,-2122.015231336768,-10.61007615668384
19,6,7.873931730920249,20.288350486692515,-1563.3678839546835,-7.816839419773419
19,7,5.858263597666575,17.60877772487756,-1163.3871040562212,-5.816935520281106
20,0,13.66075253774686,41.887730053102686,-2721.4209528289334,-13.607104764144667
20,1,17.74453726976915,45.00604141724283,-3540.8569164423893,-17.704284582211947
20,2,22.838277681899086,45.2963087671224,-4558.197650455873,-22.79098825227937
20,3,29.36841286624497,51.66562071555909,-5866.342423418159,-29.331712117090795
20,4,20.42402933872056,50.60497882518933,-4073.488145869199,-20.367440729345997
20,5,18.433467109591064,43.22573536408506,-3677.894598055845,-18.389472990279227
20,6,9.308646055325816,23.58989720786633,-1853.8994142177323,-9.26949707108866
20,7,18.9280500339315,45.96797368762574,-3777.915030771516,-18.889575153857574
21,0,8.992451692882685,27.35555191343896,-1786.4647691597704,-8.932323845798852
21,1,7.830872516977246,25.15053078000572,-1556.741136647718,-7.7837056832385905
21,2,18.407457617482827,33.65607266241708,-3671.907545252756,-18.35953772626378
21,3,11.728239074071803,32.04879879088488,-2333.4099310352294,-11.667049655176148
21,4,5.85998258384971,20.90442591674726,-1160.1581482723311,-5.800790741361657
21,5,12.795530209853816,33.56030355781863,-2549.370900385624,-12.746854501928118
21,6,24.48573554159,51.71989212859759,-4885.919921288972,-24.429599606444857
21,7,7.233268610533636,14.974993085273145,-1438.111988673204,-7.19055994336602
22,0,10.681986649476524,39.296837469418,-2124.3680009229797,-10.621840004614896
22,1,8.335853723791448,30.07591241890928,-1656.5957338167864,-8.282978669083931
22,2,42.06359451811624,80.05912312689182,-8401.472832093594,-42.00736416046797
22,3,6.904910198219852,19.97706770975807,-1371.4938421390011,-6.8574692106950055
22,4,15.98215824977867,41.29333856252246,-3184.872453180248,-15.92436226590124
22,5,31.1789404842296,73.84076998649935,-6225.204180275723,-31.126020901378617
22,6,8.064465378407778,30.701972517057865,-1603.0234627822838,-8.01511731391142
22,7,7.227357501690278,19.468723665199168,-1436.6491086064748,-7.183245543032374
23,0,9.57974232508096,25.69915368528848,-1902.6546632684915,-9.513273316342458
23,1,11.73615755755542,33.1850530453191,-2340.9743087869456,-11.704871543934727
23,2,16.514294870982354,37.55345343420048,-3295.533360147328,-16.47766680073664
23,3,11.873898911598816,29.574258329926927,-2365.2309729510416,-11.826154864755209
23,4,4.217445797333371,16.626654879078668,-831.5537113917943,-4.157768556958971
23,5,8.848932293214302,31.5245717185503,-1760.381126753403,-8.801905633767014
23,6,16.54962497895713,52.54642007908745,-3299.562292778313,-16.497811463891566
23,7,10.29238879312478,21.97328978648208,-2048.455932425472,-10.24227966212736
24,0,7.678800100713296,22.439414477900836,-1522.3550839432737,-7.611775419716367
24,1,17.71473653377188,40.389411060487504,-3536.80289734611,-17.68401448673055
24,2,42.508691617736616,113.59491299475036,-8491.302188752561,-42.45651094376281
24,3,13.402648360745395,33.22810231858973,-2669.2345888136565,-13.346172944068282
24,4,10.351999993961408,31.21477745362446,-2056.533845367252,-10.28266922683626
24,5,33.860982777063754,64.26573557251852,-6761.130400921404,-33.80565200460702
24,6,5.615904582490012,17.20189709256984,-1114.2574001604237,-5.571287000802118
24,7,33.51335591454849,63.08041425428045,-6693.574108652036,-33.467870543260176
25,0,12.323356243237445,47.57697251739617,-2453.578788887883,-12.267893944439416
25,1,19.68924262604084,44.19838435119417,-3927.486018363063,-19.637430091815315
25,2,7.580592871282014,21.355065809613038,-1505.3624164688354,-7.526812082344176
25,3,28.53318707237007,75.56226486871819,-5696.986851208965,-28.484934256044827
25,4,13.45912317229498,34.2778529572476,-2678.7764883071204,-13.393882441535602
25,5,14.209279991382786,42.61162300406439,-2829.648263010162,-14.148241315050807
25,6,4.907440752460156,17.78776070524769,-971.5374160619454,-4.857687080309727
25,7,16.615477174430897,45.4075478276448,-3313.230802454395,-16.566154012271976
26,0,11.792734890430776,26.74074397975712,-2346.394492058567,-11.731972460292834
26,1,10.32700814138742,23.17507570251832,-2056.685454578663,-10.283427272893316
26,2,11.61942272017658,22.815493698872164,-2312.295456611504,-11.56147728305752
26,3,6.10480353692308,23.43946512869758,-1212.668419169542,-6.06334209584771
26,4,16.378287550167222,48.9717477407692,-3263.853929795141,-16.319269648975705
26,5,4.839048608052412,13.296800679468925,-958.3987800546878,-4.791993900273439
26,6,8.476348610562201,27.857110527658406,-1683.05461707192,-8.4152730853596
26,7,48.29427819613378,91.0594438502108,-9647.96245135154,-48.2398122567577
27,0,24.562845810580967,56.40074269168848,-4900.577514022184,-24.50288757011092
27,1,10.51213921795669,28.459777602007136,-2092.465013703564,-10.46232506851782
27,2,19.109659138536923,53.39116618331265,-3808.4791272950574,-19.04239563647529
27,3,5.036744965908134,14.440302576429689,-443.58915766205615,-4.984147838899507
27,4,11.041642690296545,32.59953064384364,-2196.84647725694,-10.984232386284695
27,5,20.523242278091093,37.38168036450895,-4094.082061414601,-20.470410307073006
27,6,5.328435106225125,19.81777075792529,-1055.7762123850634,-5.2788810619253175
27,7,15.477555967068549,47.84524942221303,-3086.621486686761,-15.433107433433804
28,0,6.351268284924711,17.844461557208646,-1256.9182608292838,-6.284591304146419
28,1,12.844700229342674,27.18051438995637,-2562.166110603398,-12.81083055301699
28,2,5.940939054573829,23.67242053781075,-1178.9731323870972,-5.894865661935486
28,3,11.844886183581652,36.0174922845065,-2359.3384374182474,-11.796692187091235
28,4,15.877908415863024,44.16401428172728,-3162.842246504676,-15.81421123252338
28,5,44.28065838439095,85.02670606313657,-8845.837261174509,-44.22918630587255
28,6,6.9807127744444095,23.085147656968843,-1385.8042505631554,-6.929021252815777
28,7,7.549099722504374,20.108666461598027,-1500.8344997933568,-7.504172498966784
29,0,24.202657878970303,75.93219389981938,-4829.206916769299,-24.146034583846493
29,1,12.347557133392431,36.28106314797122,-2460.62147420441,-12.30310737102205
29,2,18.524236671257384,40.86863739547894,-3693.719801413822,-18.46859900706911
29,3,6.503000303775608,19.384927704867835,-1291.8414411789363,-6.459207205894683
29,4,6.853884763335758,20.888713031940124,-1358.787404212332,-6.79393702106166
29,5,12.324060517527624,34.90986831314009,-2455.3094577781862,-12.276547288890931
29,6,5.913307996088636,14.648464282468476,-1173.2668259763673,-5.866334129881836
29,7,15.460586983745248,39.9077122889992,-3081.721738240926,-15.408608691204629
30,0,6.416348888451384,19.95196298951608,-1271.958990074074,-6.359794950370369
30,1,3.3411501490042026,11.927916229494722,-658.6660542525334,-3.293330271262667
30,2,8.875276227885646,26.6745322637025,-1763.713393623129,-8.818566968115645
30,3,4.573925293142023,13.049525107093322,-905.955550326199,-4.529777751630995
30,4,8.740975092794772,28.14988879011792,-1736.1728233786305,-8.68086411689315
30,5,5.524093471493103,22.27692567679807,-1095.0340247250062,-5.475170123625031
30,6,9.010648206768051,21.56149708223625,-1791.066668058132,-8.95533334029066
30,7,4.857856473038147,19.124109588170477,-963.4625876556617,-4.817312938278309
31,0,18.374523097724552,43.63832569494666,-3663.211694272906,-18.316058471364528
31,1,4.499206240534667,14.158823668907669,-890.8952727598366,-4.454476363799183
31,2,28.227717725271177,63.88735089717718,-5634.896546717574,-28.17448273358787
31,3,12.751719382962593,32.219636316202,-2540.157106535187,-12.700785532675932
31,4,21.00312264930546,49.03327331224399,-4188.069088334768,-20.94034544167384
31,5,8.942297119650453,26.99454975631824,-1778.3462962568185,-8.891731481284092
31,6,8.249082157685265,23.789183703235157,-1639.707932743171,-8.198539663715856
31,7,10.96308696548711,32.66765737263684,-2182.670003696863,-10.913350018484316
32,0,9.544814239699171,28.41810355660407,-1677.7262417664515,-9.47867933201385
32,1,6.87350871559594,23.92782175610962,-1364.8934784112812,-6.824467392056406
32,2,25.935600605646574,68.43294417251434,-5175.2207975352285,-25.876103987676142
32,3,6.670619236038449,19.246767089456483,-962.1568852845857,-6.63556472610059
32,4,23.95271787850324,43.18192767243219,-4781.22907144688,-23.9061453572344
32,5,14.299465256324426,36.29969219300789,-2850.318047899448,-14.25159023949724
32,6,7.72421335876738,25.085286871057228,-1535.0479332060536,-7.675239666030268
32,7,5.962201628762127,22.832215219327765,-1185.042415809956,-5.925212079049779
33,0,11.371649186780342,42.54848132089128,-2260.451061881003,-11.302255309405016
33,1,0.794582808479283,3.926545788834847,-153.07081338678307,-0.7653540669339154
33,2,10.823105285784504,27.989422041807163,-2151.0990571129205,-10.755495285564605
33,3,6.403678700659898,22.68179273208848,-1272.5796548070289,-6.362898274035144
33,4,7.048243947572403,22.34158460696932,-1396.2027382262731,-6.981013691131365
33,5,9.442620652819969,25.884106446679848,-1877.8306789174396,-9.389153394587195
33,6,4.420191943856047,13.633682782608831,-873.4332385957321,-4.367166192978661
33,7,3.1379218654607173,14.828511184444338,-619.5472401052236,-3.097736200526118
34,0,7.282527432546593,28.151753907368267,-1443.8145569962244,-7.219072784981122
34,1,9.706997809081216,30.66579552850585,-1931.347851843104,-9.656739259215518
34,2,31.61016573506225,59.64681519969656,-6308.905776575432,-31.544528882877163
34,3,6.808625139296661,18.248158171910404,-1351.9810082161014,-6.759905041080507
34,4,20.819398409283423,65.64222068693871,-4149.472887336361,-20.747364436681806
34,5,8.619501180143335,17.279150890590067,-1715.26385633415,-8.57631928167075
34,6,8.20299955731556,25.840758214646502,-1630.3851971579902,-8.151925985789951
34,7,6.933493556015102,26.03026100574139,-1377.6247733045186,-6.8881238665225935
35,0,10.209638836073156,25.85458183335451,-2029.7303261230095,-10.14865163061505
35,1,11.83846526530258,28.659664698297448,-2357.9101880003604,-11.789550940001805
35,2,18.837779682212275,57.50939606818233,-3755.113149290162,-18.775565746450813
35,3,9.396873829345164,32.26896078072081,-1718.9709147834058,-9.34223323251851
35,4,14.225232488965409,37.28984052264232,-2830.6369577722808,-14.153184788861404
35,5,3.7590022072364406,14.52293769840657,-743.3780755352669,-3.7168903776763353
35,6,5.656064702696049,17.646662639251467,-1121.4899639941698,-5.607449819970849
35,7,6.169113044303794,17.699912598720243,-1222.778389735833,-6.113891948679163
36,0,12.806728027353293,29.930180182566527,-2547.021630168437,-12.735108150842189
36,1,15.821574454244669,61.6496943001798,-3154.020236041428,-15.770101180207142
36,2,18.494602823477123,37.33684710162733,-3685.6732108325295,-18.428366054162648
36,3,4.972134019846781,11.994655135587214,-836.2118071966353,-4.918892983509619
36,4,9.005009487702264,21.91189727586756,-1787.6754824781483,-8.938377412390741
36,5,10.53739742007338,28.736151904474447,-2099.760912082512,-10.498804560412555
36,6,11.283780624397735,28.045534972495123,-2245.0681632942915,-11.225340816471457
36,7,4.8449150411107,13.830754263347528,-960.3246441071065,-4.801623220535531
37,0,21.94262264791069,65.50670635461879,-4375.631415186424,-21.87815707593212
37,1,5.720062319030079,22.002600883645588,-1133.9814576790052,-5.669907288395026
37,2,21.403703329903347,50.68015567473378,-4268.449760880792,-21.34224880440396
37,3,4.542488266476889,15.48752100592728,-899.3207190111641,-4.49660359505582
37,4,36.166224804970746,77.52136384421195,-7219.9700518631025,-36.09985025931551
37,5,8.763094862054725,37.7681640771502,-1743.218717358434,-8.716093586792171
37,6,6.72685709516248,20.60361230775184,-1334.8303954835926,-6.674151977417963
37,7,22.790971774331823,53.73979738161755,-4550.136623395591,-22.75068311697796
38,0,6.715644639286188,30.55082380217228,-1330.6554551102358,-6.653277275551179
38,1,9.231429754397904,23.74939754317655,-1835.253245816356,-9.17626622908178
38,2,20.313139739440665,39.85098373051213,-4052.639097892653,-20.263195489463268
38,3,6.258104792029033,16.899275155056454,-1241.027050107424,-6.20513525053712
38,4,49.78746806131901,123.539128312862,-9944.441654399992,-49.72220827199996
38,5,12.320496041396234,49.96334139123057,-2455.07305983132,-12.275365299156595
38,6,4.639747511804866,15.777862222931285,-917.2148408360824,-4.586074204180411
38,7,8.90400569348351,27.182673330484636,-1771.3240475077375,-8.856620237538687
39,0,6.478286679260422,18.23252295749077,-1283.5432511220693,-6.417716255610347
39,1,3.748103484852829,20.764155106840487,-739.1705201113016,-3.695852600556508
39,2,25.17848738424696,46.47310252620692,-5027.422245132873,-25.137111225664366
39,3,10.881913604892198,31.87228895143084,-2166.872944622692,-10.834364723113458
39,4,25.78526030449114,79.81111617621677,-5143.172552621361,-25.71586276310681
39,5,18.59024088224538,62.79801468426404,-3708.629571227205,-18.543147856136027
39,6,4.903388188107459,18.648137674651835,-968.873883197984,-4.84436941598992
39,7,29.74777543633864,102.96666643400722,-5938.708518196031,-29.693542590980154
40,0,7.772142596328353,32.06722325462926,-1540.9647920199586,-7.704823960099793
40,1,10.273222709683225,28.181438011853047,-2045.5990473157308,-10.227995236578654
40,2,5.034588443812716,14.135768044012764,-994.9903319609914,-4.974951659804957
40,3,5.219025716085337,13.895799611753716,-1034.2052263898904,-5.171026131949452
40,4,6.221281591908231,15.766819331107143,-1231.5307651965024,-6.157653825982512
40,5,5.778744212518071,15.436576951805794,-1145.8228818276589,-5.729114409138294
40,6,7.200939817817409,26.36018418671801,-1428.437065982042,-7.14218532991021
40,7,6.215094093548861,21.7012153392155,-1232.7292317150327,-6.163646158575164
41,0,8.365784746189814,29.54138648011644,-1303.0329623307634,-8.2995730084762
41,1,15.500564292526445,62.7048566527428,-3088.302515855057,-15.441512579275289
41,2,5.53000972060073,15.297856037520644,-1097.3058538216878,-5.48652926910844
41,3,13.128375403176795,28.945591365663667,-2618.3387724909994,-13.091693862454996
41,4,16.308789108373603,39.60669476704318,-3249.5904155651733,-16.247952077825868
41,5,6.5508433817319816,17.999300380716946,-1303.3989052645722,-6.516994526322861
41,6,4.444962449426586,13.418144935879008,-877.906121276739,-4.389530606383695
41,7,8.016546884519403,34.79385714954716,-1593.7000917897296,-7.968500458948649
42,0,6.879607574907225,17.66778488234562,-1363.1014605246971,-6.815507302623486
42,1,6.421260669010544,24.145343387340063,-1273.5791819051935,-6.367895909525967
42,2,9.566380563534867,37.921607012548215,-1901.4077783284451,-9.507038891642226
42,3,5.864841295329478,17.582021812298446,-1163.9483426902182,-5.819741713451091
42,4,2.894980317840833,10.346415730627548,-566.439469648465,-2.832197348242325
42,5,7.59645909794952,25.05452711518544,-1510.0566864141683,-7.550283432070842
42,6,5.440535924190409,14.544224855575402,-1078.1915358228498,-5.390957679114249
42,7,30.164641775939803,63.82668285052985,-6022.007718965269,-30.110038594826342
43,0,8.477441610222433,21.408731892821255,-1683.2043476460926,-8.416021738230462
43,1,5.867724237721148,16.501966438982713,-1164.8883578366026,-5.824441789183013
43,2,9.720849348237742,25.342745249255707,-1931.7445558525783,-9.658722779262892
43,3,13.540312195237892,41.31239433456072,-2696.863086240631,-13.484315431203155
43,4,4.578291456286731,16.68444698830281,-904.1398186563656,-4.520699093281827
43,5,5.093874366220919,13.82791690543927,-1009.431742777192,-5.04715871388596
43,6,7.272713192691836,20.05008678958501,-1443.474571692758,-7.21737285846379
43,7,10.158209733968562,29.346424544799238,-2021.8515108626607,-10.109257554313304
44,0,12.09441700708556,40.48528693023981,-2407.2515053246325,-12.036257526623162
44,1,3.1973990363019578,15.5712655975998,-630.5778303330087,-3.152889151665044
44,2,4.771184206235693,14.601334712885825,-943.4075862711566,-4.717037931355783
44,3,3.2691218902120185,12.133446692700158,-644.1957891246205,-3.2209789456231026
44,4,2.548744316377244,12.505888003388849,-498.40837110894006,-2.4920418555447004
44,5,2.272791972497451,10.150861878748849,-446.8585959265183,-2.2342929796325914
44,6,3.749984935598308,11.318016617944734,-738.0486975462836,-3.690243487731418
44,7,2.6558765750742053,12.520001064735206,-521.1569926940991,-2.605784963470496
45,0,10.249155378455296,35.46731334131557,-2038.039352730644,-10.19019676365322
45,1,2.6326010156984068,9.4524214053709,-470.4271622052782,-2.5847646275015284
