episode,path_id,avg_lateral_error,max_lateral_error,total_reward,avg_reward
9,2,21.067842064455487,46.378843565138204,-4203.684719270067,-21.01842359635033
9,3,7.858520909792625,29.12712157584755,-1562.7396127886109,-7.813698063943053
10,0,9.210593464941674,22.683370235712434,-1832.0482268705732,-9.160241134352868
10,1,17.07451813242503,45.4799800858782,-3406.115366968429,-17.030576834842144
10,2,7.914401596577403,21.947100912939053,-1574.5001317430692,-7.872500658715346
10,3,52.40247751661805,128.64263447232972,-10471.892881147212,-52.35946440573606
11,0,5.0076900160588025,19.640398064837782,-989.67976086892,-4.9483988043446
11,1,20.83098281160792,51.293152408144216,-4156.63475725316,-20.7831737862658
11,2,13.164301118433606,47.92424870792822,-2622.637899107966,-13.11318949553983
11,3,11.435388192536022,24.17085657423788,-2281.803624638594,-11.40901812319297
12,0,10.305480743051072,23.22710987772044,-1516.7785311928994,-10.248503589141212
12,1,8.72509692929249,23.02480769241429,-1735.8889581795204,-8.679444790897602
12,2,10.31745607252052,23.379489407095143,-2054.8562623019934,-10.274281311509966
12,3,24.37440958887557,49.396419327131184,-4867.6221077776645,-24.338110538888323
13,0,5.591247328657986,18.14326664194188,-1107.1310585130766,-5.535655292565383
13,1,9.805018050443472,27.7856579860131,-1951.693406982072,-9.75846703491036
13,2,49.69035493213748,85.04488021600534,-9929.254168642774,-49.64627084321387
13,3,8.595231271962978,16.34528375774,-1712.5026683780827,-8.562513341890414
14,0,7.088222569683264,28.51008331924467,-1405.9600860302223,-7.029800430151112
14,1,20.675297333685936,85.44919116014665,-4124.020009874493,-20.620100049372464
14,2,11.53425183355688,32.30729932958698,-2297.621566178339,-11.488107830891694
14,3,37.87300809629468,70.87229161311316,-7566.92161178603,-37.83460805893015
15,0,6.419204887195844,25.44651367737882,-1272.560265462972,-6.36280132731486
15,1,71.25991381951822,123.59853956286842,-14240.035746389596,-71.20017873194799
15,2,41.79791642987464,74.49751420044892,-8352.398998058756,-41.76199499029378
15,3,26.922241995014105,70.62064953816216,-5376.810787575862,-26.88405393787931
16,0,6.930434972124955,18.595491994413827,-1374.410643190776,-6.87205321595388
16,1,46.760006152958304,78.01043686451057,-9343.992867207497,-46.71996433603747
16,2,16.922345211135838,34.961461776852325,-3373.7546759023035,-16.868773379511516
16,3,13.009722089349824,32.508886728448765,-2592.373388971053,-12.961866944855265
17,0,24.05662955680716,60.39307195788565,-4799.139946414232,-23.995699732071163
17,1,12.326791113383964,27.982219922947905,-2458.276051057372,-12.29138025528686
17,2,8.852541688182407,23.34147702766646,-1760.410107865167,-8.802050539325835
17,3,9.620715032765244,28.812936264217623,-1911.4975340402257,-9.557487670201128
18,0,15.760096837488318,58.9736361948577,-3140.9266530943846,-15.704633265471925
18,1,10.545548303205646,40.75837982997083,-2099.9763931731263,-10.499881965865631
18,2,12.9523496311892,44.787405621615086,-2580.05033632028,-12.9002516816014
18,3,5.407713045090949,12.432175557265833,-1071.9157730913803,-5.359578865456903
19,0,11.298644831005149,44.49548763250776,-2247.35595319817,-11.23677976599085
19,1,13.846673316138297,32.52152919093367,-2759.8112477221034,-13.799056238610516
19,2,13.693124306999074,48.509202649873615,-2727.536900997179,-13.637684504985897
19,3,7.854926630137673,22.767212509941867,-1560.3294490118726,-7.801647245059363
20,0,15.292978958773828,41.34555367693499,-3046.014506636621,-15.230072533183105
20,1,15.878582507289495,42.40579096334967,-3166.063934018643,-15.830319670093216
20,2,11.930998640908456,36.67396838167205,-2374.890292573108,-11.87445146286554
20,3,6.101141892869234,14.436728035499042,-1210.6757565216303,-6.053378782608153
21,0,17.004918638399005,52.921350623721146,-3388.104828493664,-16.94052414246832
21,1,15.15892768796479,53.59462224042833,-3020.4506063869944,-15.102253031934971
21,2,9.729068622195824,29.451983384936103,-1934.3942817838329,-9.671971408919164
21,3,16.20695215702489,58.30559113288927,-3229.8530073564875,-16.149265036782438
22,0,10.88134492187114,24.96993662961124,-2162.9575770813635,-10.814787885406815
22,1,22.93582117899085,70.91865384259744,-4575.516166622789,-22.877580833113942
22,2,18.484405398804952,37.60195997104031,-3685.383178023578,-18.42691589011789
22,3,11.21242792262467,21.190775225574185,-2233.0130459121106,-11.165065229560552
23,0,8.769011759101103,28.96192717143228,-1741.309969325575,-8.706549846627874
23,1,54.02722613552243,129.18936728127113,-10796.583964001156,-53.98291982000578
23,2,44.923145764054446,101.86586000978863,-8972.299592154342,-44.86149796077172
23,3,5.529525418478414,15.877892403295656,-1098.8950209213867,-5.494475104606933
24,0,13.594354751553242,30.838302007873267,-2708.241547812648,-13.54120773906324
24,1,20.02852102367057,52.70713445842799,-3996.5340342090185,-19.982670171045093
24,2,13.452170690789169,41.253809439232704,-2677.6169024389374,-13.388084512194688
24,3,10.499348273560956,32.40177128741409,-2090.567698175318,-10.45283849087659
25,0,12.615173768899076,34.76111275777042,-2509.070014686171,-12.545350073430855
25,1,74.16771326149484,127.0085916845195,-14823.3784524203,-74.1168922621015
25,2,9.878736293182437,28.391498578329116,-1963.4324386152696,-9.81716219307635
25,3,8.448057178247407,26.46536370127297,-1681.1863399970175,-8.40593169998509
26,0,9.191751068897648,28.556521008489053,-1826.4431280241104,-9.132215640120553
26,1,17.761207026584607,32.00943106784487,-3543.9016910568826,-17.719508455284412
26,2,14.723023421562676,37.29527348729682,-2931.4107353757786,-14.657053676878894
26,3,17.515165210433867,60.73939029266559,-3494.620223691867,-17.473101118459336
27,0,57.19108659187958,125.88648732521348,-11425.276090910746,-57.126380454553725
27,1,29.43195328506982,67.27947576995511,-5876.968449695491,-29.38484224847745
27,2,14.805587001033487,40.54918966384858,-2949.619626630863,-14.748098133154317
27,3,5.482338232144128,15.274264053850452,-782.8320958451476,-5.436333998924636
28,0,31.826925422701294,76.39643588373858,-6351.419513694281,-31.757097568471405
28,1,11.877675237434405,39.48178734278427,-2366.696885990579,-11.833484429952897
28,2,7.582478411290737,22.142943642124607,-1504.395264608508,-7.521976323042541
28,3,23.362212636714005,50.05661000388319,-4663.967885702136,-23.319839428510683
29,0,27.01742244221622,53.78901916400575,-5391.399943967513,-26.95699971983756
29,1,29.38646991262833,103.93462844885612,-5866.259948233259,-29.33129974116629
29,2,10.47900302823158,25.53590045387332,-2083.283471206641,-10.416417356033206
29,3,6.121054249556287,20.98475023592167,-1215.7812996418104,-6.078906498209052
30,0,9.720879201790506,22.437068022878528,-1931.6844923290168,-9.658422461645085
30,1,5.883432031340691,20.16883492699108,-1167.8607486752046,-5.839303743376023
30,2,8.298595207662052,22.3312157600598,-1648.7934660091032,-8.243967330045516
30,3,13.683152316188693,44.56805680436855,-2726.118503632244,-13.630592518161215
31,0,19.967096683012084,48.67245702907955,-3978.940277326552,-19.89470138663276
31,1,6.503055094403447,15.724233818749374,-1294.9613492838043,-6.474806746419022
31,2,7.09070541261678,18.94424966424444,-1408.0336533581192,-7.040168266790596
31,3,7.820804475607831,27.23105117303276,-1555.142988631255,-7.775714943156276
32,0,7.977390552203127,23.82267722546615,-1582.3123142514976,-7.911561571257488
32,1,15.80828274346388,33.21908415471659,-3154.6517850235546,-15.773258925117773
32,2,7.95965371318217,22.476130046022558,-1580.7163580627405,-7.9035817903137024
32,3,8.052360092395723,29.394608422594608,-1601.4409782998928,-8.007204891499464
33,0,33.978149203635326,75.9024465570656,-6783.33738609602,-33.9166869304801
33,1,14.105475251938222,36.49231584775436,-2813.1150777847306,-14.065575388923651
33,2,20.736296373660867,44.49277131451787,-4135.302868241627,-20.676514341208136
33,3,8.046150658776124,29.551216481039123,-1366.2294256905916,-7.989645764272465
34,0,8.301889613596467,20.00623457001544,-1647.141760258263,-8.235708801291315
34,1,18.134470654481238,40.89271371908185,-3617.983818648517,-18.089919093242585
34,2,6.728108285578432,19.82380312934969,-1334.2613284933518,-6.671306642466759
34,3,13.478776088824793,46.12258836752347,-2685.503297071607,-13.427516485358035
35,0,8.85225772433959,26.861740282564845,-1757.482303533996,-8.78741151766998
35,1,11.200313710017143,50.50562704897697,-2232.7542822902465,-11.163771411451233
35,2,9.902518980141805,44.167466909455456,-1972.9785262033492,-9.864892631016748
35,3,65.60242890653537,122.01289340786056,-13109.863152692298,-65.5493157634615
36,0,5.6204301784603095,21.347509802445767,-1111.5043350925505,-5.557521675462753
36,1,18.76757873679474,55.9786557444701,-3743.500339419401,-18.717501697097003
36,2,20.708302680035693,75.38589957217853,-4127.582240885042,-20.637911204425208
36,3,13.102056261693711,27.25576584926009,-2615.09026737969,-13.07545133689845
37,0,6.243892047486053,17.44604560552391,-1162.7738574594223,-6.184967326911821
37,1,13.8881215167921,46.65220748470464,-2767.94791810723,-13.839739590536151
37,2,18.507415196639457,43.29192514222673,-3688.918936834045,-18.444594684170223
37,3,19.393866097870973,51.74580750096909,-3868.977135845952,-19.34488567922976
38,0,5.213320981299026,18.22948789878304,-1030.9212988281652,-5.154606494140825
38,1,37.09736686342417,96.00184373335344,-7409.344265618029,-37.04672132809014
38,2,10.89673204700986,34.707335035919314,-2167.1083851169838,-10.835541925584916
38,3,8.461124782553641,26.336384385233718,-1682.0843837715634,-8.410421918857816
39,0,8.238967641769293,38.52082789752032,-1635.4083488308331,-8.177041744154165
39,1,4.013692454968161,12.24115248062866,-792.7947213277203,-3.963973606638601
39,2,16.850527585081025,36.433337820835504,-3360.6794286505365,-16.80339714325268
39,3,32.39208010846924,75.88860065058657,-6466.506120692445,-32.332530603462224
40,0,91.12283336570248,140.95094326964397,-18210.01504810704,-91.0500752405352
40,1,18.687518118006228,49.13940036843,-3728.571232897099,-18.642856164485494
40,2,22.355340523955505,58.38974459598477,-4459.35078650746,-22.2967539325373
40,3,17.25341282825908,54.18905063132612,-3441.868386685863,-17.209341933429315
41,0,20.925043792983,60.60531842416286,-4174.599012132093,-20.872995060660465
41,1,5.109444911042428,13.82055671719853,-1011.7503805785346,-5.0587519028926735
41,2,9.18510326273264,23.481443527139213,-1825.787223916244,-9.12893611958122
41,3,5.381253946158508,16.06845949722491,-1013.9404503388768,-5.336528685994089
42,0,75.69496025901311,120.2723735304547,-15125.937561551153,-75.62968780775576
42,1,8.545977838161923,30.12909906539787,-1698.219634768191,-8.491098173840957
42,2,17.427016253310587,51.05141302189145,-3472.261369691502,-17.36130684845751
42,3,9.922942698142124,21.95709956553564,-1974.712623517093,-9.873563117585467
43,0,7.284660574839152,28.438967220733765,-1445.1851210435968,-7.225925605217984
43,1,28.464465434936383,58.27273510828554,-5679.804091868836,-28.39902045934418
43,2,22.4209850070673,49.780721209844174,-4474.543282751837,-22.372716413759186
43,3,15.705702456825463,42.275894465879055,-3132.091276971423,-15.660456384857117
44,0,8.488243693155525,29.45447972855929,-1684.677731379968,-8.42338865689984
44,1,36.12651624433924,97.6783422376684,-7216.262053979622,-36.08131026989811
44,2,31.1988460874626,76.55913578922839,-6229.240176412796,-31.14620088206398
44,3,14.185963924080063,29.85951609279857,-2829.922104004628,-14.149610520023138
45,0,7.823619582605899,18.70507196111344,-1550.1660736225017,-7.750830368112507
45,1,44.56067468321745,111.0494702366512,-8901.616619919627,-44.50808309959813
45,2,14.439163350664412,32.82958996495996,-2876.877772030037,-14.384388860150183
45,3,7.873289539112105,22.687986527986663,-1566.268372386431,-7.831341861932157
46,0,12.364502833710358,23.61160816070968,-2456.3896814707746,-12.281948407353871
46,1,10.095476107321367,30.23397932877592,-2012.126117400892,-10.06063058700446
46,2,13.335801264392863,30.081106625086477,-2655.9297355394738,-13.279648677697368
46,3,14.694519241990536,44.82313924574124,-2929.7107681560487,-14.648553840780243
47,0,14.83099390803373,31.18956003591852,-2950.4549074518945,-14.752274537259472
47,1,24.816866311149514,46.45988462056339,-4957.648822145728,-24.78824411072864
47,2,78.62655789002798,186.0256894220393,-15711.512616424274,-78.55756308212136
47,3,10.618688042732156,27.484034688041795,-2113.5766945459345,-10.567883472729672
48,0,15.54054481327684,62.43780573540944,-3094.552467611506,-15.47276233805753
48,1,23.29852015143295,57.36027706171638,-4651.432455268797,-23.257162276343983
48,2,38.97943246914937,97.5807887600477,-7783.760035141801,-38.91880017570901
48,3,4.554215893097492,12.706339820358242,-901.2342372026436,-4.506171186013217
49,0,15.850348297851376,36.16259604800115,-3156.3410260460123,-15.781705130230062
49,1,14.154315070652649,38.991749243895,-2822.36202839659,-14.111810141982954
49,2,39.97800227644613,139.04460463398505,-7982.682761430903,-39.91341380715451
49,3,8.180763030349464,24.56456017537893,-1625.4415900768065,-8.127207950384031
50,0,14.531457654014494,34.40788864215384,-2894.132366745738,-14.470661833728691
50,1,20.187749786732905,92.34406832805112,-4024.357226643784,-20.12178613321892
50,2,6.677324440423137,23.87672034977137,-1325.2914139297282,-6.626457069648641
50,3,6.086027401205359,19.204256597037904,-1207.1194668300418,-6.035597334150209
51,0,25.535040319395765,83.14941185914913,-5095.565651670737,-25.47782825835368
51,1,23.66069391424899,57.98026750854442,-4721.054162295072,-23.60527081147536
51,2,3.6756487146055217,15.066428545235333,-726.4023924985418,-3.632011962492709
51,3,23.407932676288997,42.49688779728399,-4671.261152117405,-23.356305760587023
52,0,55.88424760751799,81.75487470274646,-11162.756305990912,-55.81378152995456
52,1,6.231458465095188,20.193466606611796,-1235.5236546394967,-6.177618273197484
52,2,26.75092011230949,63.60033558629086,-5339.813934473598,-26.69906967236799
52,3,9.374130299058308,20.80090551739888,-1270.7719798373205,-9.343911616450884
53,0,17.53225631629591,49.45079755950053,-3493.7687491083097,-17.468843745541548
53,1,9.212177255025155,31.708205085921392,-1831.0443475067127,-9.155221737533564
53,2,6.3135440439319215,20.652699139029608,-1252.3340853942773,-6.261670426971387
53,3,5.3949943751487,15.510366135302686,-1068.4280293578347,-5.342140146789173
54,0,58.5832122509394,84.57721396543555,-11702.122456016365,-58.51061228008182
54,1,5.021643189487737,24.79850890029877,-808.057180999084,-4.957406018399289
54,2,7.253017015537008,22.373077461032395,-1439.035128014218,-7.195175640071089
54,3,8.90628389039854,39.69030749814388,-1771.1355519016267,-8.855677759508133
55,0,40.599433105118486,92.77636551978216,-8105.49002766948,-40.5274501383474
55,1,16.858483005540023,45.54730169853962,-3360.276664984898,-16.80138332492449
55,2,11.953659993135554,36.469669898979525,-2379.9906164428053,-11.899953082214026
55,3,5.718947312998549,22.51412685180652,-1133.1419554897682,-5.665709777448841
56,0,10.67418365067885,24.376143586230068,-2119.922896388789,-10.599614481943943
56,1,17.904541004834385,47.75861178070864,-3568.8056134462995,-17.8440280672315
56,2,3.67456533921582,9.973168748811757,-725.5839059593562,-3.627919529796781
56,3,5.146034457335191,15.984331057001643,-1018.915507424689,-5.094577537123445
57,0,5.204503521835545,17.322899981777475,-1029.9245800408792,-5.149622900204395
57,1,4.834987304504435,20.809683691741327,-956.7948511510364,-4.783974255755182
57,2,9.516409958423315,28.10970101781089,-1893.91127604098,-9.469556380204898
57,3,6.12985279082594,22.23310524503188,-1215.7306669699012,-6.078653334849506
58,0,12.363070634276644,37.70010468414772,-2458.971524038953,-12.294857620194763
58,1,33.60816825121967,77.47721509905007,-6713.082310828855,-33.56541155414428
58,2,3.600755418005615,15.654721907874045,-710.7397350117543,-3.553698675058772
58,3,7.457790833490187,19.08034339694771,-1481.0335438856089,-7.405167719428043
59,0,22.110634653474197,47.20208832314681,-4406.445983442758,-22.03222991721379
59,1,21.48611581895449,62.44696926581834,-4284.639305652865,-21.423196528264324
59,2,3.845010355663581,11.873933170569432,-759.5909115666955,-3.7979545578334775
59,3,5.344674136602306,14.301013805872602,-1059.1230900165178,-5.29561545008259
60,0,6.15301907793299,19.30856200070976,-1219.3360578214122,-6.096680289107061
60,1,13.730166171751634,40.44477671533082,-2735.7767730021715,-13.678883865010857
60,2,19.35937097190567,59.753471677489856,-3860.5895931372447,-19.302947965686226
60,3,15.679585571620644,40.82397735907502,-3125.502378009606,-15.627511890048032
61,0,8.553464070681848,29.519766690532844,-1696.0471920534762,-8.48023596026738
61,1,11.125741529347977,21.54379148891913,-2215.297217906893,-11.076486089534464
61,2,10.11539205050274,31.974451830288995,-2011.5925445867035,-10.057962722933516
61,3,7.32363306513004,21.84073106543641,-1456.3956399927445,-7.281978199963722
62,0,15.98935448962729,62.037451693314615,-3185.047910285488,-15.92523955142744
62,1,12.156056140726774,27.798818528245334,-2420.812502630946,-12.104062513154728
62,2,7.339346040208763,22.69968307270896,-1456.163607258986,-7.280818036294931
62,3,6.741460317054842,16.047356196395867,-1337.3136822781194,-6.6865684113905965
63,0,5.739678587738657,19.63097382177965,-1137.082108888541,-5.685410544442704
63,1,12.427947233871498,26.46203545521965,-2475.375438884601,-12.376877194423004
63,2,9.462043813056969,29.570353452338622,-1879.3283098187685,-9.39664154909384
63,3,17.486980215299795,55.51436524021602,-3485.505096792092,-17.42752548396046
64,0,56.68568545978823,87.64425246707714,-11323.377330906556,-56.61688665453277
64,1,20.291795126256797,58.29204893829881,-4048.914928470605,-20.244574642353022
64,2,8.882445392438175,33.46543211775186,-1765.5033630464209,-8.827516815232105
64,3,30.15885199983835,62.21818966432326,-6021.663797632428,-30.10831898816214
65,0,10.296609464813958,23.1117949060442,-2047.769651077223,-10.238848255386117
65,1,12.963151100337214,34.47269501561124,-2582.684388887967,-12.913421944439836
65,2,8.341752718331543,32.28609152624463,-1657.8498070888495,-8.289249035444248
65,3,8.131255928347572,23.92456883260238,-1615.4494725385316,-8.077247362692658
66,0,11.834754676977218,23.23183051123526,-2355.512187334449,-11.777560936672248
66,1,8.412888019103157,22.060551153335524,-1673.49074957607,-8.36745374788035
66,2,4.538880575346679,14.73212935848378,-897.3486184882266,-4.486743092441134
66,3,23.14037731953216,57.00869808645346,-4617.610069895802,-23.08805034947901
67,0,6.14743268611744,18.52703930669023,-1216.6233395639993,-6.083116697819996
67,1,5.374234989428439,14.086632555036486,-1064.7619382911805,-5.323809691455901
67,2,7.264550157382747,28.74835219346375,-1442.1756804174531,-7.210878402087267
67,3,6.38700916591671,29.095302506843225,-1266.7013845268243,-6.333506922634122
68,0,26.49514404185689,60.19103299986704,-5283.910291176273,-26.419551455881365
68,1,6.236930867796595,20.535642324475425,-1237.1239534437486,-6.185619767218743
68,2,9.887745526170631,29.56546501698585,-1966.5012881769048,-9.832506440884524
68,3,6.656927730937295,19.23251951063628,-1320.7701969126203,-6.603850984563102
69,0,7.905025192341526,18.289008270070365,-1568.7923301926307,-7.843961650963154
69,1,6.09954787175227,17.057241630910994,-1210.9247314263694,-6.054623657131847
69,2,8.990131862589681,20.077526172160795,-1787.325429890401,-8.936627149452004
69,3,11.692934316310982,29.968802112414583,-1861.4984338748045,-11.634365211717526
70,0,10.69234868137531,24.89214217174528,-2126.426128960389,-10.632130644801943
70,1,5.394201431243122,14.492343492934376,-1068.266599274487,-5.341332996372435
70,2,5.746729229672448,16.976009468781925,-1139.251794290122,-5.69625897145061
70,3,3.732085032098375,15.619647404104796,-737.5085290480122,-3.687542645240061
71,0,7.580026664149128,32.52979853013403,-1504.3258296907495,-7.521629148453748
71,1,4.422773397643985,17.842734982353026,-874.3283041513862,-4.371641520756931
71,2,4.726344971960637,15.50163843005046,-935.90899433822,-4.6795449716911
71,3,12.490515340134545,27.193996166881693,-1840.8928848493804,-12.43846543817149
72,0,5.664473487331517,16.670815301942522,-896.2040829901902,-5.601275518688689
72,1,1.393847412937165,4.9899095462728,-213.3918065000555,-1.3420868333336824
72,2,6.8914791343412025,17.79158660076755,-1369.25681917992,-6.8462840958996
72,3,3.5321721422227745,10.812827811282752,-697.2923491735997,-3.4864617458679987
73,0,6.113119440983806,27.701039025197428,-1210.5185793774278,-6.052592896887139
73,1,0.9729802179212363,3.728037477601561,-186.7010062522284,-0.933505031261142
73,2,5.903102000651029,19.50505247981148,-1171.0019754057337,-5.855009877028668
73,3,6.9141062641463975,34.325666132428374,-1374.3632648981277,-6.871816324490637
74,0,4.592255148233206,16.114986202584404,-904.4454593984746,-4.522227296992373
74,1,0.7798008167582194,2.9990654008973774,-120.12570383201272,-0.7324738038537362
74,2,7.038651720678027,21.72625670784942,-1398.6811571319115,-6.993405785659559
74,3,5.03472170176323,16.35165495520843,-807.8268689060055,-4.9865856105308985
75,0,9.768287259262202,40.50061410652386,-1755.3555603600894,-9.69809701856403
75,1,1.1405618534983826,6.566642068155963,-172.38635098955066,-1.0910528543642448
75,2,4.732704577250417,17.09018504629882,-936.7316756881752,-4.683658378440876
75,3,4.048385682689339,10.290894994245212,-798.8126138441438,-3.994063069220719
76,0,6.987582810720933,23.98084835574133,-1385.3900551436905,-6.926950275718452
76,1,1.2953227411772794,5.619018807467191,-164.29664913323532,-1.2353131513777091
76,2,3.561342353826617,9.942418270268288,-703.6043195887257,-3.5180215979436285
76,3,2.3004080429697025,9.766288605458843,-333.4215448619452,-2.252848276094224
77,0,4.919322661263784,12.826679728293373,-971.738570626495,-4.8586928531324745
77,1,9.354852161835296,22.717390299838428,-1858.8774480496363,-9.29438724024818
77,2,3.0545772777299205,10.431280367025725,-600.2137412581988,-3.0010687062909938
77,3,5.616852763729903,16.414694612856955,-1112.6200890972973,-5.563100445486486
78,0,10.95375632688836,37.59786795341397,-2178.4059416118184,-10.892029708059091
78,1,5.25498702235532,21.822249645988297,-1041.0989016548713,-5.205494508274357
78,2,2.819196386317268,11.3647661760702,-485.8270090441395,-2.7603807332053383
78,3,5.859579566706392,20.98210407642697,-1161.9413899470655,-5.809706949735328
79,0,6.694916536595303,22.41528447017248,-1326.1513916228298,-6.630756958114149
79,1,4.6294599632704685,23.99965458924012,-915.5111829291984,-4.577555914645992
79,2,3.0080872645044816,7.9993003236378994,-591.1984494674882,-2.955992247337441
79,3,10.282334604107536,25.421293974319536,-2045.7588946537137,-10.228794473268568
80,0,4.095854271733958,14.21774191489942,-807.2612002087922,-4.036306001043961
80,1,4.376163141622486,18.342744020053043,-866.0190627559617,-4.330095313779808
80,2,13.219312507856683,44.610251831307146,-2635.053346402776,-13.175266732013876
80,3,3.4551088151378893,13.747106728871511,-681.5123198390761,-3.4075615991953807
81,0,7.422003405601605,22.17871020967603,-1470.512923786944,-7.35256461893472
81,1,5.897861237416459,24.00218691632401,-1170.5842679279788,-5.852921339639894
81,2,6.822885612178233,26.657944241708503,-1355.0264512701558,-6.775132256350779
81,3,4.162887981394694,15.399626706630142,-822.6691915439642,-4.113345957719821
82,0,5.914204036069155,17.698309781023724,-1170.9935738500524,-5.854967869250262
82,1,2.5245531646487414,14.17874049205658,-494.61022147614017,-2.4730511073807007
82,2,10.298523956068586,38.236238560329205,-2049.806821833139,-10.249034109165695
82,3,5.133860238508736,18.534666313063767,-1016.203115048975,-5.081015575244875
83,0,5.714251271362364,19.95050509917857,-1130.528409572755,-5.652642047863775
83,1,4.730668491797517,18.470562988675105,-934.4737770469148,-4.672368885234574
83,2,5.760063881758819,18.11253996090034,-1142.6545597442714,-5.713272798721357
83,3,6.881496445915804,23.371963374836422,-1365.7024712590246,-6.828512356295123
84,0,6.040505742742621,17.027845950978044,-1195.851977386188,-5.97925988693094
84,1,6.348422802203499,25.38196947364778,-1259.6765466607865,-6.298382733303932
84,2,5.747832629754556,15.511436420621258,-1141.0142379606236,-5.705071189803118
84,3,7.424460382900556,27.289518475744806,-1474.6014809355024,-7.373007404677512
85,0,6.009469501773801,19.178761879254296,-1190.225455017296,-5.95112727508648
85,1,3.181008153685528,15.633701737728757,-625.3539600481282,-3.126769800240641
85,2,6.788264758301995,21.221411323130905,-1347.0774218172555,-6.735387109086278
85,3,4.240051120467751,15.025994960874206,-837.4710538946929,-4.187355269473464
86,0,3.870881443005021,14.869252133254808,-762.420811971655,-3.812104059858275
86,1,3.5675037933226137,17.127039074485722,-703.0397102844994,-3.515198551422497
86,2,10.853743441699796,29.37296726792102,-2160.4578697254387,-10.802289348627191
86,3,6.971348412791985,30.85071814591561,-1342.9896955232623,-6.922627296511663
87,0,15.446015174811166,41.80314641716832,-3077.165744153942,-15.385828720769709
87,1,1.257989212465756,4.548442969420607,-188.3528418812625,-1.2073900120593748
87,2,6.145033982794168,22.88405924067441,-1218.8931287655234,-6.0944656438276175
87,3,9.222457045458816,25.493695975177484,-1835.3055753040733,-9.176527876520366
88,0,9.243335911558532,48.80812283189937,-1836.75980779181,-9.18379903895905
88,1,0.675385971011942,1.8463548953658004,-84.80259039754473,-0.6189970102010565
88,2,36.40354941097699,87.86129085944994,-7269.295674456626,-36.34647837228313
88,3,3.76794656003376,14.408770099116746,-743.8846633484741,-3.7194233167423705
89,0,5.352860687436122,32.495873978981706,-1057.918252143736,-5.28959126071868
89,1,0.7262357137689102,2.872962375017769,-138.4274796386543,-0.6921373981932715
89,2,8.811069497725025,36.05945708967523,-1753.8476359453923,-8.769238179726962
89,3,3.997030423450593,28.10602454850129,-790.1569565833154,-3.950784782916577
90,0,7.166456463534405,23.728188222963883,-1419.3701453816386,-7.096850726908193
90,1,2.803164184537944,13.637617395906233,-552.536515100813,-2.7626825755040647
